q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,q29,q30,q31,q32,q33,q34,q35,q36,q37,q38,q39,q40,q41
34561445,,,N/A,-1.0,Combat is described as clunky and unengaging.,,,,-1,Progression is hindered by poor mechanics and lack of interest.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weak storyline and poor graphics.
34561386,,,N/A,-1.0,Combat is limited by ineffective control mechanics.,,,,-1,Progression is slow and requires spending.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limited control mechanics and forced spending.
34561123,True,Sexual Content/Nudity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inappropriate character design with sexualized elements.
34560996,,,,,,,,,-1,Progression is slow and relies heavily on repetitive tasks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lack of engaging content and slow progression.
34560994,,,Turn-based combat with repetitive mechanics.,-1.0,Combat is described as more boring than other similar games.,,,,-1,Lack of engaging progression elements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34560892,,,N/A,-1.0,Combat is outdated and lacks innovation.,,,,-1,Progression is hindered by outdated mechanics and lack of innovation.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Outdated gameplay and lack of innovation.
34560888,,,N/A,-1.0,Combat is a copy of other games with no originality.,,,,-1,Progression is hindered by lack of originality.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is a copy of other games with no originality.
34560692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presence of unauthorized third-party advertisements.
34560536,,,,,,,,,-1,Lack of engaging content and progression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No standout features or engaging content.
34560335,,,,,,,,,-1,Lack of engaging content and progression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No standout features or engaging content.
34560261,,,N/A,-1.0,Combat is a copy of other games with no originality.,,,,-1,Progression is hindered by lack of originality.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is a copy of other games with no originality.
34560215,,,,,,,,,-1,Progression is slow and lacks engaging elements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is a simplified version of other similar games.
34559899,,,,,,,,,-1,Lack of engaging content and progression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as boring.
34559833,,,,,,,,,-1,Progression is hindered by outdated mechanics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as outdated.
34559734,,,N/A,-1.0,Combat is described as lacking engaging elements.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lack of engaging content and poor graphics.
34559713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Heavy spending pressure.,,,,,,,,,,,Game is described as too pay-to-win.
34559698,,,,,,,,,,,,,,,,,,,1.0,Rich rewards from idle gameplay.,,,,,,,,,,,,,,,,,,,,,Idle gameplay provides good rewards.
34559695,,,Standard turn-based combat.,-1.0,Combat is described as having limited highlights.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Limited highlights in gameplay.
34559580,,,,,,,,,-1,Progression is hindered by outdated mechanics.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as outdated.
34559544,,,,,,,,,,,,,,,,,,,1.0,Resources are described as adequate.,,,,,,,,,,,,,,,,,,,,,Resource acquisition is adequate.
34559336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presence of fake reviews and lack of genuine player feedback.
34559320,,,,,,,,,,,-1.0,Hero balance is affected by skill changes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skill changes affect hero balance.
34559275,,,,,,,,,-1,Progression is hindered by lack of engaging content.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game experience has declined over time.
34559069,,,,,,,,,,,-1.0,Hero balance is affected by skill changes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Skill changes affect hero balance.
34558981,,,,,,,,,-1,Progression is hindered by lack of engaging content.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as lacking engaging content.
34558706,,,,,,,,,,,1.0,Recent changes have improved hero balance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hero balance has improved with recent changes.
34558667,,,Turn-based combat.,0.0,Combat is described as standard for the genre.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game lacks standout features.
34558595,,,,,,,,,-1,Progression is hindered by repetitive tasks.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a chore.
34558531,,,,-1.0,Combat is described as monotonous.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combat is described as monotonous.
34558497,,,Turn-based combat with character roles similar to other games.,-1.0,Combat is described as lacking originality.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a simplified version of other similar games.
34558484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game difficulty is affected by random skill triggers.
34558305,,,,,,,,,,,,,,,,,,,1.0,Monster evolution provides satisfying progression.,,,,,,,,,,,,,,,,,,,,,Monster evolution is a highlight.
34558225,,,,,,,,,,,,,,,,,,,1.0,Monster variety is described as adequate.,,,,,,,,,,,,,,,,,,,,,Monster variety is adequate.
34558188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forced team play is frustrating.
34558065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Equipment system is restrictive.
34558055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game mechanics are frustrating and limit progression.
34558046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excessive cutscenes and dialogues.
34558036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34557939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as pay-to-win.
34557771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34557721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as cute but lacking depth.
34557707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34557590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Graphics are described as good.
34557565,,,,,,,,,,,,,,,,,,,1.0,Free pets are described as better than paid ones.,,,,,,,,,,,,,,,,,,,,,Free pets are better than paid ones.
34557209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as outdated and lacking engaging content.
34557090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as suitable for casual play.
34556923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as inferior to other popular games.
34556848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as empty and lacking content.
34556796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34556668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34556462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Large in-game downloads without warning.
34556397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Presence of unauthorized third-party advertisements.
34556263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Server issues prevent access to the game.
34556200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34556101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34556047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as lacking support.
34555950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34555794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as having slow-paced storytelling.
34555390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as pay-to-win.
34555258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34555235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game requires specific character choices for PvP.
34555127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as easy to play.
34555072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a simplified version of other similar games.
34554997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as having slow-paced storytelling.
34554958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as having too many activities.
34554948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Game is described as a copy of other games with no originality.
34554947,,,,,,,,,1,Progression tied to tower climbing with increasing rewards.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34554915,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Complaints about lack of rewards for non-paying users.,-2,Heavy spending pressure and dissatisfaction with rewards.,-2,"Very few free rewards, leading to dissatisfaction.",,,,,,,,,
34554879,,,,,,Strategic combat with boss challenges and ranked matches.,2.0,Variety of strategic options available for different player types.,,,,,,,"Home building, baby raising, and achievement pursuit.",True,2.0,Diverse secondary activities for different player interests.,,,,,,,,,,,,,,,,,,,,,,,
34554836,,,,,,,,,1,Player enjoys the game and spends significant time online.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34554773,,,,,,,,,,,,,,,,,,,,,2.0,Positive feedback on the game's storyline and updates.,,,,,,,,,,,,,,,,,,,
34156027,,,,,,,,,,,,,,,,,,,,,,,False,,-2.0,High cost for mythical beasts and other in-game items.,-2,Non-paying users face significant disadvantages.,-2,Heavy spending pressure with high costs for progression.,,,True,Game has been rebranded multiple times with similar gameplay.,-2,"Rebranding does not change the core gameplay, leading to dissatisfaction.",,,,,
34554648,,,,,Negative feedback on the tutorial and storyline length.,,,,-2,Unskippable tutorial and long storyline create a poor experience.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34554611,,,,2.0,Positive feedback on skill effects and smooth gameplay.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34554590,,,,,,,,,,,,,,,Catching and evolving spirits.,True,1.0,Enjoyment in choosing and evolving spirits.,,,,,,,,,,,,,,,,,,,,,,,
34554516,,,,,Negative feedback on forced cuteness and childish storyline.,,,,-2,Lack of motivation to continue playing due to poor storyline.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34554504,,,,,Negative feedback on repetitive and time-consuming tasks.,,,,-2,Repetitive tasks and time constraints negatively impact progression.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34554421,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,High cost for in-game purchases and subscriptions.,,,-2,Heavy spending pressure with multiple purchase options.,,,,,,,,,,,
34554467,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Game perceived as a cash grab with poor value for non-paying users.,,,,,,,,,,,,,
34554269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Concerns about third-party charging and spending pressure.,,,,,,,,,,,
34554130,,,Traditional turn-based combat.,1.0,Appreciation for the game's unique take on traditional mechanics.,Spirit evolution and strategic combat.,1.0,Unique spirit evolution adds depth to strategy.,1,Positive feedback on game progression and testing phases.,,,,,Spirit evolution and pet management.,True,2.0,Enjoyment in evolving and managing pets.,,,1.0,Positive feedback on game updates and testing phases.,,,,,1,Game allows for enjoyable play without heavy spending.,,,1,Satisfactory free rewards and progression.,,,,,,,,,
34553982,,,,1.0,Positive feedback on game mechanics and effects.,,,,,,1.0,Balanced hero abilities with some room for improvement.,1,Diverse hero abilities and team compositions.,,,,,,,,,,,,,,,,,,,,,,,,,,,
34553947,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Game provides a satisfactory experience for non-paying users.,,,1,Adequate free rewards and activities.,,,,,,,,,
34553888,,,,,,Ranked matches and strategic combat.,1.0,Interesting strategic choices and competitive play.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34553818,,,,,,,,,,,1.0,Balanced hero classes with diverse abilities.,1,Diverse team compositions and hero abilities.,,,,,,,,,,,,,,,,,,,,,,,,,,,
34553773,,,,,,,,,,,,,,,Idle and turn-based combat combination.,True,1.0,Combination of idle and turn-based mechanics.,1.0,Adequate resource generation from secondary loop.,,,,,,,,,,,,,,,,,,,,,
34553684,,,,,,Resource acquisition through daily tasks and strategy.,1.0,Strategic resource management and acquisition.,,,,,,,,,,,1.0,Adequate resource generation through daily activities.,,,,,,,,,,,,,,,,,,,,,
34553519,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Game allows for enjoyable play without heavy spending.,,,1,Satisfactory free rewards and progression.,,,,,,,,,
34553226,,,,,,,,,,,,,,,Mirage gameplay with unique monster traits.,True,2.0,Enjoyable and rewarding secondary gameplay loop.,2.0,High resource generation from secondary loop.,,,,,,,,,,,,,,,,,,,,,
34553222,,,,,,,,,,,,,,,,,,,,,1.0,Positive feedback on game features and updates.,,,,,,,,,,,,,,,,,,,
34553113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,Integration of Tang Dynasty and trainer elements.,1,Positive feedback on IP integration and gameplay.,,,,,
34552981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,High satisfaction with free rewards and aesthetics.,,,,,,,,,
34552817,,,,,,,,,,,,,,,Tower climbing with strategic decision-making.,True,2.0,Enjoyable and challenging secondary gameplay loop.,,,,,,,,,,,,,,,,,,,,,,,
34552357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Adequate free rewards and resource distribution.,,,,,,,,,
34552188,,,,1.0,Positive feedback on skill mechanics and effects.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34543721,,,,,,,,,,,,,,,,,,,,,,,,,,,-2,Game perceived as unplayable for non-paying users.,-2,Heavy spending pressure with multiple currencies.,,,,,,,,,,,
34551589,,,,,,,,,,,,,,,,,,,,,,,False,,-2.0,High cost for mythical beasts and other in-game items.,,,-2,Heavy spending pressure with high costs for progression.,,,,,,,,,,,
34550761,,,,,"The reviewer criticizes the game for its heavy monetization, indicating that players need to spend a lot to progress, especially in raising pets. The resources are hard to obtain, and the rewards are mostly useless.",,,,-2,"The game progression is criticized for being heavily reliant on spending money, with little to no meaningful evolution or change in gameplay.",,,,,,,,,,,,,,,,,-2,"Non-paying users have very limited access to major features, as the game requires significant spending to progress.",-2,"The game is described as heavily monetized, with a strong emphasis on spending money to advance.",,,,,,,,,,,
34550653,,,,,"The reviewer finds the game uninteresting and lacking in unique features, describing it as generic.",,,,-2,"The game is described as lacking in engaging content, making it unappealing to play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34550579,,,,,The reviewer appreciates the graphics but finds the gameplay to be old-fashioned and unremarkable.,,,,-1,"The game is described as having outdated gameplay mechanics, making it less engaging.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34550459,,,,,The reviewer appreciates certain aspects like the non-deletion test and vertical screen but criticizes the lack of free trading and the need to spend money to acquire certain features.,,,,-1,The game is described as having limitations in progression without spending money.,,,,,,,,,,,,,,,,,-2,"Non-paying users have limited access to features like divine beasts, which require spending.",,,,,,,,,,,,,
34550253,,,,,The reviewer finds the game generally good and worth trying.,,,,1,"The game is described as generally good, indicating a positive progression experience.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34550234,,,,,"The reviewer criticizes the lack of free rewards and the need to spend money to progress, indicating dissatisfaction with the game's reward system.",,,,-2,"The game progression is criticized for being heavily reliant on spending money, with little to no meaningful free rewards.",,,,,,,,,,,,,,,,,-2,"Non-paying users have very limited access to major features, as the game requires significant spending to progress.",,,-2,"The game is criticized for having very few free rewards, making it less appealing for non-paying users.",,,,,,,,,
34549924,,,,,"The reviewer criticizes the game's mechanics and the need to spend a lot to progress, indicating dissatisfaction with the game's systems.",,,,-2,"The game progression is criticized for being heavily reliant on spending money, with little to no meaningful free rewards.",,,,,,,,,,,,,,,,,-2,"Non-paying users have very limited access to major features, as the game requires significant spending to progress.",,,,,,,,,,,,,
34550174,,,,,"The reviewer finds the game uninteresting and repetitive, describing it as a click-based game.",,,,-2,"The game is described as lacking in engaging content, making it unappealing to play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34550133,,,,,The reviewer criticizes the game for being time-consuming and not aligning with its advertised casual nature.,,,,-1,"The game is described as being more demanding than advertised, making it less appealing for casual players.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34550077,,,,,"The reviewer finds a bug in the experience system, indicating dissatisfaction with the game's mechanics.",,,,-2,"The game progression is criticized for having bugs that affect the experience system, making it frustrating for players.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23690030,,,,,The reviewer criticizes the game for being too automated and lacking in engaging gameplay.,,,,-2,"The game is described as lacking in engaging content, making it unappealing to play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34550040,,,,,"The reviewer criticizes the game for having forced social interactions, making it less appealing for players who prefer solo play.",,,,-1,"The game is described as having forced social interactions, making it less appealing for players who prefer solo play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34550007,,,,,The reviewer criticizes the game for having bugs and issues with the redemption code system.,,,,-2,"The game progression is criticized for having bugs that affect the redemption code system, making it frustrating for players.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34549849,,,,,The reviewer criticizes the game for being a reskin of another game and lacking in engaging gameplay.,,,,-2,"The game is described as lacking in engaging content, making it unappealing to play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34549799,,,,,"The reviewer is unsure about the balance of different divine beasts, indicating uncertainty about the game's balance.",,,,,,-1.0,"The reviewer is unsure about the balance of different divine beasts, indicating uncertainty about the game's balance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34549793,,,,,The reviewer criticizes the game for having issues with the redemption code system and feeling discriminated against.,,,,-2,"The game progression is criticized for having issues with the redemption code system, making it frustrating for players.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34549782,,,,,"The reviewer criticizes the game for being heavily monetized, indicating dissatisfaction with the game's systems.",,,,-2,"The game progression is criticized for being heavily reliant on spending money, with little to no meaningful free rewards.",,,,,,,,,,,,,,,,,-2,"Non-paying users have very limited access to major features, as the game requires significant spending to progress.",,,,,,,,,,,,,
34549672,,,,,The reviewer criticizes the game for being a reskin of another game and lacking in engaging gameplay.,,,,-2,"The game is described as lacking in engaging content, making it unappealing to play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34549777,,,,,The reviewer appreciates the initial rewards but does not provide further details.,,,,,,,,,,,,,,,,,,,,,,,,,,1,The game is described as providing a good amount of initial rewards.,,,,,,,,,
34549612,,,,,The reviewer criticizes the game for being a reskin of another game and lacking in engaging gameplay.,,,,-2,"The game is described as lacking in engaging content, making it unappealing to play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34549590,,,,,The reviewer criticizes the game for manipulating reviews and lacking in engaging gameplay.,,,,-2,"The game is described as lacking in engaging content, making it unappealing to play.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
